language,id,text,file,node,lineNumber,lock,comment
pt,line:0f28229,"Sabrina: É meio estranho, mas acho que te entendo.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,24,3e8ceda0,
pt,line:05648d0,Iris: Tem uma beleza tão grande na natureza.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,27,90d932ca,
pt,line:0b0b3b3,Iris: Tipo é muito incrível como tudo se conecta e funciona.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,30,c2d71ee2,
pt,line:0332b9d,"Sabrina: Cê tá bem, Íris? Que papo é esse.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,33,b0f2adc9,
pt,line:0c57bb8,Iris: Tô pensativa nos últimos dias.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,36,f55523e9,
pt,line:0198448,"Iris: A bruxaria vem me deixando mais introspectiva, sabe?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,39,48c88473,
pt,line:0d47e26,Iris: É como se eu estivesse mais atenta às coisas ao meu redor também.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,42,10169676,
pt,line:0948c90,Sabrina: Faz quanto tempo mesmo que cê tá praticando?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,45,caf4a321,
pt,line:0745045,"Iris: Um ano e pouquinho, comecei só de curiosa, mas faz sentido.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,48,b5d68900,
pt,line:0ec7059,Iris: Parece que eu finalmente achei meu lugar no mundo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,51,8d6cd925,
pt,line:0063fc9,Sabrina: Como assim?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,54,64da9e4d,
pt,line:0686ca3,"Iris: Difícil de explicar, mas eu me sinto muito deslocada.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,57,d8517023,
pt,line:0c18282,Iris: Parece que agora eu vejo que o universo é grande demais.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,60,3681666f,
pt,line:0c2f351,"Iris: Ficou mais leve, sinto que eu posso só existir sem tanta pressão.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,63,5a8cc8de,
pt,line:09b3d39,"Sabrina: Queria conseguir me sentir assim, mas com a vida adulta chegando.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,66,37b055ff,
pt,line:05f9951,Sabrina: Acho impossível não sentir a pressão.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,69,397c289f,
pt,line:0c797be,Sabrina: Como cê consegue?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,72,19411b07,
pt,line:04e9a8e,"Iris: Eu não tô imune de inseguranças, Brina.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,75,d47c8f9e,
pt,line:0bf2148,Iris: Só percebi que tem coisas que eu não controlo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,78,c237d8d1,
pt,line:0b2ed81,Iris: Que não vale a pena me desgastar a toa.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,81,c5635af5,
pt,line:0c7e5f3,Sabrina: Cê fala como se fosse fácil.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,84,ffb0028e,
pt,line:02922c8,"Iris: Não é, mas a gente precisa ver as coisas mais leves.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,87,7deee0b1,
pt,line:035f83a,"Iris: Se a gente levar tudo à sério, fica doido.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,90,31eef3bf,
pt,line:0b60ddb,"Iris: Essa fase que a gente tá vivendo é difícil, mas a gente sobrevive.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,93,cf9f2745,
pt,line:07d127f,Sabrina: Tenho minhas dúvidas.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,96,1da9ac16,
pt,line:0999853,Sabrina: Cê não tá com medo não?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,99,f671552d,
pt,line:0b1dcc0,"Iris: Com certeza, mas quero acreditar que vai dar certo.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,102,bb39ace4,
pt,line:03ce82d,Sabrina: É difícil se manter positiva.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,104,6b4dab40,Line metadata: emotion:Sad
pt,line:0e45e79,Sabrina: Uma hora tem que dar certo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,109,0a3ea8e7,Line metadata: emotion:Normal
pt,line:00bf853,"Iris: Pra tudo se tem um jeito, Brina.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,116,2a290024,
pt,line:0def8ac,"Iris: Por agora, vamo relaxar.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,119,7632eb65,
pt,line:0c3c5b3,Iris: Quer fumar um?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,122,ba0c0164,
pt,line:05ea1bb,Sabrina: A gente tem dinheiro pra duas bebidas.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,7,c7c04a1b,
pt,line:060184f,"Melissa: Ah, tudo bem. A gente sempre pode dividir.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,10,91b6a20c,
pt,line:0a0fff0,Arabella: Ou roubar.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,13,d4770354,
pt,line:0b96989,Melissa: Arabella!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,16,85d39bc0,
pt,line:038c921,Arabella: O que? É verdade.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,19,999dff41,
pt,line:0fd7424,Ian: Ela não tá errada.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,22,c0ed50e1,
pt,line:0826400,"Ian: O mercado é dentro do shopping,",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,25,be02dc76,
pt,line:0d32fc7,Ian: Você acha mesmo que eles precisam de dinheiro?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,28,9d786e07,
pt,line:0cdc144,Sabrina: Ainda é errado!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,30,8d2d0a82,Line metadata: emotion:Angry
pt,line:0b2d59f,"Sabrina: Ele tem um ponto, mas eu não apoio a gente roubar.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,35,4fa9d754,Line metadata: emotion:Normal
pt,line:02604fd,Melissa: Ninguém vai roubar nada!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,42,e446efa5,
pt,line:06856ec,Melissa: A gente divide as bebidas e é isso!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,45,85db151a,
pt,line:069e54a,"Arabella: Pelo menos vamo tomar algo bom, tipo uma cerveja.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,48,fbd09408,
pt,line:0b4abf5,"Ian: Ah, não bella! Cerveja é ruim.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,51,17bafd31,
pt,line:0e76d6d,"Ian: Se a gente vai beber que seja algo bom mesmo, tipo Ice.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,54,33853258,
pt,line:0b909b3,Arabella: Lógico que era isso que cê ia querer.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,57,758015fc,
pt,line:0cf3fbb,Sabrina: E como que a gente compraria essas coisas?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,60,4a30f9f0,
pt,line:0118f04,"Sabrina: Não sei se cês lembram, mas ainda somos de menor.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,63,c2d6a57d,
pt,line:05f0b07,Arabella: Eles nunca pedem pra olhar documento.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,66,3994dbe7,
pt,line:0c1e3bf,Arabella: Se pedirem deixa comigo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,69,6e558d54,
pt,line:00baa01,Melissa: Tu ainda tem aquela identidade falsa?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,72,900cba8d,
pt,line:01d28dc,"Melissa: Da última vez deu errado, lembra?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,75,869b37ec,
pt,line:0e17d1f,Arabella: Eu fiz uma nova. Aquela tava um lixo mesmo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,78,93c59b5a,
pt,line:0c95f60,Melissa: Eu não acho uma boa ideia de qualquer forma.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,81,630d3432,
pt,line:0205095,Ian: Não pode beber.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,84,9cc26d6e,
pt,line:0faa5d8,Ian: Não pode roubar.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,87,3e711208,
pt,line:0b6191e,Ian: Não pode nada!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,90,0d6ee8a6,
pt,line:02be365,"Melissa: Para de graça, Ian!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,93,87cb44b4,
pt,line:067a788,Arabella: Se a gente não vai beber o que cê quer tomar?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,96,ec1c5e96,
pt,line:09795f9,Melissa: Pode ser um suco ou um refri se não tiver.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,99,4840990f,
pt,line:0b02e17,Sabrina: Eu apoio um suquinho.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,102,b3cb406f,
pt,line:06857f2,Arabella: Muito sem graça.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,105,55e926b0,
pt,line:00d77ad,Sabrina: A gente sempre pode pegar algo com álcool e algo sem.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,108,f91206b4,
pt,line:0427a15,Ian: Ou roubar,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,111,a6a41400,
pt,line:009cae7,Arabella: Ou roubar,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,114,1155fe6f,
pt,line:0616a32,Melissa: Parem com essa ideia idiota!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,117,863c8cf0,
pt,line:021f361,Ian: Relaxa Mel.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,120,1a1ea410,
pt,line:0e1d3af,Ian: É muito punk roubar de grandes corporações!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,123,93c534f1,
pt,line:026d030,Ian: Não tem nada de errado em tirar dinheiro deles.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,126,2f3e5f94,
pt,line:0ca239a,"Arabella: Ele tá certo, isso cê não pode negar.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,129,2537c3a4,
pt,line:0cc368d,Melissa: Tá só vamos entrar e pegar as coisas logo.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,132,c6e26532,
pt,line:0ebf180,Iris: Oi! Que bom te ver.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,Variables_Yarn,13,327a4838,
pt,line:0e52c3d,Iris: Hoje eu tô muito animada!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,Variables_Yarn,16,06c4c51c,
pt,line:0151054,Ian: Você viu a Melissa por aí?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,Variables_Yarn,20,0bc80649,
pt,line:0031dcb,"Iris: E aí, o que você quer fazer?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,29,27f66abd,Line metadata: lastline
pt,line:0cda14d,Ir para o shopping.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,31,3b23d400,
pt,line:04c2890,"Iris: Boa, vamos gastar um pouco!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,33,ca22de04,
pt,line:0c86689,Ficar em casa.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,36,177b5cdf,
pt,line:0b22ae6,"Iris: Tudo bem, às vezes é bom descansar.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,38,4a33a11f,
pt,line:0f8d30c,Ir pra praça.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,41,51bd3d37,
pt,line:06da872,Iris: Adoro a praça nessa época!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,43,77836fbc,
pt,line:0d2cf74,Iris: Então tá combinado!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,DepoisDaEscolha,51,cf12c159,
