language,id,text,file,node,lineNumber,lock,comment
en,line:0686ca3,"Iris: It's hard to explain, but I feel very out of place.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,57,d8517023,
en,line:0c18282,Iris: It feels like I'm only now seeing how big the universe is.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,60,3681666f,
en,line:0c2f351,"Iris: It got lighter. I feel like I can just exist, no pressure.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,63,5a8cc8de,
en,line:09b3d39,Sabrina: I wish I could feel like this. But with adult life coming soon…,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,66,37b055ff,
en,line:05f9951,Sabrina: I think it's impossible not to feel the pressure.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,69,397c289f,
en,line:0c797be,Sabrina: How do you do it?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,72,19411b07,
en,line:04e9a8e,"Iris: I'm not imune to insecurities, Brina.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,75,d47c8f9e,
en,line:0bf2148,Iris: I just realized that there's things I can't control.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,78,c237d8d1,
en,line:0b2ed81,Iris: It's not worth wasting my energy on nothing.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,81,c5635af5,
en,line:0c7e5f3,Sabrina: You say it like it's easy.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,84,ffb0028e,
en,line:02922c8,"Iris: It's not, but we've got to take things lighter.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,87,7deee0b1,
en,line:035f83a,"Iris: If we take everything too seriously, we'll go crazy.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,90,31eef3bf,
en,line:0b60ddb,"Iris: This phase we're in is tough, but we'll survive.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,93,cf9f2745,
en,line:07d127f,Sabrina: I don't know about that.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,96,1da9ac16,
en,line:0999853,Sabrina: Aren't you scared?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,99,f671552d,
en,line:0b1dcc0,"Iris: Oh, definitely. But I wanna believe it's gonna work.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,102,bb39ace4,
en,line:03ce82d,Sabrina: It's hard to stay positive.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,104,6b4dab40,Line metadata: emotion:Sad
en,line:0e45e79,Sabrina: It's gonna work eventually.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,109,0a3ea8e7,Line metadata: emotion:Normal
en,line:00bf853,"Iris: Everything's gonna work out, Brina.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,116,2a290024,
en,line:0def8ac,"Iris: For now, let's just relax.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,119,7632eb65,
en,line:0c3c5b3,Iris: Wanna light one?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Praia.yarn,Praia,122,ba0c0164,
en,line:05ea1bb,Sabrina: We have money for two more drinks.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,7,c7c04a1b,
en,line:060184f,"Melissa: That's okay, we can split them.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,10,91b6a20c,
en,line:0a0fff0,Arabella: Or steal them.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,13,d4770354,
en,line:0b96989,Melissa: Arabella!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,16,85d39bc0,
en,line:038c921,Arabella: What? It's true!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,19,999dff41,
en,line:0fd7424,Ian: She's not wrong.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,22,c0ed50e1,
en,line:0826400,Ian: The grocery shop is inside the mall.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,25,be02dc76,
en,line:0d32fc7,Ian: Do you really think they need the money?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,28,9d786e07,
en,line:0cdc144,Sabrina: It's still wrong!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,30,8d2d0a82,Line metadata: emotion:Angry
en,line:0b2d59f,Sabrina: He has a point. But I don't think we should steal.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,35,4fa9d754,Line metadata: emotion:Normal
en,line:02604fd,Melissa: Nobody's gonna steal anything.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,42,e446efa5,
en,line:06856ec,Melissa: We'll split and that's it.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,45,85db151a,
en,line:069e54a,"Arabella: Let's get something good, at least. Like a beer.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,48,fbd09408,
en,line:0b4abf5,"Ian: Oh, no, Bella! Beer is so bad.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,51,17bafd31,
en,line:0e76d6d,"Ian: If we're gonna drink, it should be something really good. Like Ice.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,54,33853258,
en,line:0b909b3,Arabella: Of course you would want that.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,57,758015fc,
en,line:0cf3fbb,Sabrina: And how would we buy this stuff?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,60,4a30f9f0,
en,line:0118f04,"Sabrina: I don't know if you guys remember, but we're minors.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,63,c2d6a57d,
en,line:05f0b07,Arabella: They never ask for ID.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,66,3994dbe7,
en,line:0c1e3bf,"Arabella: If they do, I got it.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,69,6e558d54,
en,line:00baa01,Melissa: You still have that fake ID?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,72,900cba8d,
en,line:01d28dc,"Melissa: Last time, it didn't go well. Remember?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,75,869b37ec,
en,line:0e17d1f,Arabella: I got a new one. That other one was trash.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,78,93c59b5a,
en,line:0c95f60,"Melissa: Anyway, I don't think it's a good idea.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,81,630d3432,
en,line:0205095,Ian: You can't drink.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,84,9cc26d6e,
en,line:0faa5d8,Ian: You can't steal.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,87,3e711208,
en,line:0b6191e,Ian: You can't do anything!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,90,0d6ee8a6,
en,line:02be365,"Melissa: Cut it out, Ian!",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,93,87cb44b4,
en,line:067a788,"Arabella: If we're not gonna drink, what are we having?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,96,ec1c5e96,
en,line:09795f9,"Melissa: I guess juice. Or a soda, if they don't have juice.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,99,4840990f,
en,line:0b02e17,Sabrina: I'm in for juice.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,102,b3cb406f,
en,line:06857f2,Arabella: Boriiing.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,105,55e926b0,
en,line:00d77ad,Sabrina: We can always get something alcoholic and something non-alcoholic.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,108,f91206b4,
en,line:0427a15,Ian: Or steal.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,111,a6a41400,
en,line:009cae7,Arabella: Or steal.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,114,1155fe6f,
en,line:0616a32,Melissa: Stop with that stupid idea.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,117,863c8cf0,
en,line:021f361,"Ian: Relax, Mel.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,120,1a1ea410,
en,line:0e1d3af,Ian: It's very punk to steal from big corps.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,123,93c534f1,
en,line:026d030,Ian: There's nothing wrong with taking money from them.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,126,2f3e5f94,
en,line:0ca239a,Arabella: He's right and you can't deny it.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,129,2537c3a4,
en,line:0cc368d,Melissa: Fine. Let's just go in and get the things.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\Shopping1.yarn,Start_Shopping,132,c6e26532,
en,line:0ebf180,Iris: Hey! Nice to see you.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,Variables_Yarn,13,327a4838,
en,line:0e52c3d,Iris: I'm so excited.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,Variables_Yarn,16,06c4c51c,
en,line:0151054,Ian: Have you seen Melissa around?,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,Variables_Yarn,20,0bc80649,
en,line:0031dcb,"Iris: So, what do you wanna do?",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,29,27f66abd,Line metadata: lastline
en,line:0cda14d,Go to the mall.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,31,3b23d400,
en,line:04c2890,"Iris: Good one, let's spend some money.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,33,ca22de04,
en,line:0c86689,Stay home.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,36,177b5cdf,
en,line:0b22ae6,"Iris: Okay, it's good to rest sometimes.",C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,38,4a33a11f,
en,line:0f8d30c,Go to the square.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,41,51bd3d37,
en,line:06da872,Iris: I love the square at this time of the year!,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,EscolhaTeste,43,77836fbc,
en,line:0d2cf74,Iris: It's a deal.,C:\Users\Debs\Casulo-Indie_GIT\4Seasons\Assets\_Sources\Dialogue\Yarn\Files\TestEmotions.yarn,DepoisDaEscolha,51,cf12c159,
